_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name,population_name,acs_5_yr_est,kpi_population
574534,Individuals Receiving Mental Health Services,Population Served by DHS,2017,,Thornburg,Total Population,,469
574535,Individuals Receiving Mental Health Services,Population Served by DHS,2018,,Thornburg,Total Population,,469
574536,Individuals Receiving Mental Health Services,Population Served by DHS,2019,,Thornburg,Total Population,,469
574537,Individuals Receiving Mental Health Services,Population Served by DHS,2020,,Thornburg,Total Population,,469
574538,Individuals Receiving Mental Health Services,Population Served by DHS,2021,7,Thornburg,Total Population,,469
574539,Individuals Receiving Mental Health Services,Population Served by DHS,2022,11,Thornburg,Total Population,,469
574540,Individuals Receiving Mental Health Services,Population Served by DHS,2017,,Trafford,Total Population,,48
574541,Individuals Receiving Mental Health Services,Population Served by DHS,2018,,Trafford,Total Population,,48
574542,Individuals Receiving Mental Health Services,Population Served by DHS,2019,,Trafford,Total Population,,48
574543,Individuals Receiving Mental Health Services,Population Served by DHS,2020,,Trafford,Total Population,,48
574544,Individuals Receiving Mental Health Services,Population Served by DHS,2021,,Trafford,Total Population,,48
574545,Individuals Receiving Mental Health Services,Population Served by DHS,2022,,Trafford,Total Population,,48
574546,Individuals Receiving Mental Health Services,Population Served by DHS,2017,489,Turtle Creek,Total Population,,5452
574547,Individuals Receiving Mental Health Services,Population Served by DHS,2018,518,Turtle Creek,Total Population,,5452
574548,Individuals Receiving Mental Health Services,Population Served by DHS,2019,499,Turtle Creek,Total Population,,5452
574549,Individuals Receiving Mental Health Services,Population Served by DHS,2020,454,Turtle Creek,Total Population,,5452
574550,Individuals Receiving Mental Health Services,Population Served by DHS,2021,470,Turtle Creek,Total Population,,5452
574551,Individuals Receiving Mental Health Services,Population Served by DHS,2022,387,Turtle Creek,Total Population,,5452
574552,Individuals Receiving Mental Health Services,Population Served by DHS,2017,393,Upper Saint Clair,Total Population,,20233
574553,Individuals Receiving Mental Health Services,Population Served by DHS,2018,444,Upper Saint Clair,Total Population,,20233
574554,Individuals Receiving Mental Health Services,Population Served by DHS,2019,402,Upper Saint Clair,Total Population,,20233
574555,Individuals Receiving Mental Health Services,Population Served by DHS,2020,372,Upper Saint Clair,Total Population,,20233
574556,Individuals Receiving Mental Health Services,Population Served by DHS,2021,387,Upper Saint Clair,Total Population,,20233
574557,Individuals Receiving Mental Health Services,Population Served by DHS,2022,324,Upper Saint Clair,Total Population,,20233
574558,Individuals Receiving Mental Health Services,Population Served by DHS,2017,195,Verona,Total Population,,2801
574559,Individuals Receiving Mental Health Services,Population Served by DHS,2018,199,Verona,Total Population,,2801
574560,Individuals Receiving Mental Health Services,Population Served by DHS,2019,186,Verona,Total Population,,2801
574561,Individuals Receiving Mental Health Services,Population Served by DHS,2020,188,Verona,Total Population,,2801
574562,Individuals Receiving Mental Health Services,Population Served by DHS,2021,203,Verona,Total Population,,2801
574563,Individuals Receiving Mental Health Services,Population Served by DHS,2022,186,Verona,Total Population,,2801
574564,Individuals Receiving Mental Health Services,Population Served by DHS,2017,106,Versailles,Total Population,,1646
574565,Individuals Receiving Mental Health Services,Population Served by DHS,2018,96,Versailles,Total Population,,1646
574566,Individuals Receiving Mental Health Services,Population Served by DHS,2019,86,Versailles,Total Population,,1646
574567,Individuals Receiving Mental Health Services,Population Served by DHS,2020,93,Versailles,Total Population,,1646
574568,Individuals Receiving Mental Health Services,Population Served by DHS,2021,89,Versailles,Total Population,,1646
574569,Individuals Receiving Mental Health Services,Population Served by DHS,2022,70,Versailles,Total Population,,1646
574570,Individuals Receiving Mental Health Services,Population Served by DHS,2017,63,Wall,Total Population,,701
574571,Individuals Receiving Mental Health Services,Population Served by DHS,2018,58,Wall,Total Population,,701
574572,Individuals Receiving Mental Health Services,Population Served by DHS,2019,56,Wall,Total Population,,701
574573,Individuals Receiving Mental Health Services,Population Served by DHS,2020,59,Wall,Total Population,,701
574574,Individuals Receiving Mental Health Services,Population Served by DHS,2021,53,Wall,Total Population,,701
574575,Individuals Receiving Mental Health Services,Population Served by DHS,2022,42,Wall,Total Population,,701
574576,Individuals Receiving Mental Health Services,Population Served by DHS,2017,327,West Deer,Total Population,,12239
574577,Individuals Receiving Mental Health Services,Population Served by DHS,2018,341,West Deer,Total Population,,12239
574578,Individuals Receiving Mental Health Services,Population Served by DHS,2019,312,West Deer,Total Population,,12239
574579,Individuals Receiving Mental Health Services,Population Served by DHS,2020,304,West Deer,Total Population,,12239
574580,Individuals Receiving Mental Health Services,Population Served by DHS,2021,312,West Deer,Total Population,,12239
574581,Individuals Receiving Mental Health Services,Population Served by DHS,2022,269,West Deer,Total Population,,12239
574582,Individuals Receiving Mental Health Services,Population Served by DHS,2017,21,West Elizabeth,Total Population,,541
574583,Individuals Receiving Mental Health Services,Population Served by DHS,2018,13,West Elizabeth,Total Population,,541
574584,Individuals Receiving Mental Health Services,Population Served by DHS,2019,20,West Elizabeth,Total Population,,541
574585,Individuals Receiving Mental Health Services,Population Served by DHS,2020,25,West Elizabeth,Total Population,,541
574586,Individuals Receiving Mental Health Services,Population Served by DHS,2021,20,West Elizabeth,Total Population,,541
574587,Individuals Receiving Mental Health Services,Population Served by DHS,2022,21,West Elizabeth,Total Population,,541
574588,Individuals Receiving Mental Health Services,Population Served by DHS,2017,111,West Homestead,Total Population,,1840
574589,Individuals Receiving Mental Health Services,Population Served by DHS,2018,106,West Homestead,Total Population,,1840
574590,Individuals Receiving Mental Health Services,Population Served by DHS,2019,100,West Homestead,Total Population,,1840
574591,Individuals Receiving Mental Health Services,Population Served by DHS,2020,93,West Homestead,Total Population,,1840
574592,Individuals Receiving Mental Health Services,Population Served by DHS,2021,92,West Homestead,Total Population,,1840
574593,Individuals Receiving Mental Health Services,Population Served by DHS,2022,83,West Homestead,Total Population,,1840
574594,Individuals Receiving Mental Health Services,Population Served by DHS,2017,1016,West Mifflin,Total Population,,20545
574595,Individuals Receiving Mental Health Services,Population Served by DHS,2018,1046,West Mifflin,Total Population,,20545
574596,Individuals Receiving Mental Health Services,Population Served by DHS,2019,1047,West Mifflin,Total Population,,20545
574597,Individuals Receiving Mental Health Services,Population Served by DHS,2020,947,West Mifflin,Total Population,,20545
574598,Individuals Receiving Mental Health Services,Population Served by DHS,2021,956,West Mifflin,Total Population,,20545
574599,Individuals Receiving Mental Health Services,Population Served by DHS,2022,850,West Mifflin,Total Population,,20545
574600,Individuals Receiving Mental Health Services,Population Served by DHS,2017,313,West View,Total Population,,6905
574601,Individuals Receiving Mental Health Services,Population Served by DHS,2018,314,West View,Total Population,,6905
574602,Individuals Receiving Mental Health Services,Population Served by DHS,2019,311,West View,Total Population,,6905
574603,Individuals Receiving Mental Health Services,Population Served by DHS,2020,278,West View,Total Population,,6905
574604,Individuals Receiving Mental Health Services,Population Served by DHS,2021,277,West View,Total Population,,6905
574605,Individuals Receiving Mental Health Services,Population Served by DHS,2022,252,West View,Total Population,,6905
574606,Individuals Receiving Mental Health Services,Population Served by DHS,2017,106,Whitaker,Total Population,,1168
574607,Individuals Receiving Mental Health Services,Population Served by DHS,2018,95,Whitaker,Total Population,,1168
574608,Individuals Receiving Mental Health Services,Population Served by DHS,2019,91,Whitaker,Total Population,,1168
574609,Individuals Receiving Mental Health Services,Population Served by DHS,2020,93,Whitaker,Total Population,,1168
574610,Individuals Receiving Mental Health Services,Population Served by DHS,2021,100,Whitaker,Total Population,,1168
574611,Individuals Receiving Mental Health Services,Population Served by DHS,2022,86,Whitaker,Total Population,,1168
574612,Individuals Receiving Mental Health Services,Population Served by DHS,2017,279,White Oak,Total Population,,7845
574613,Individuals Receiving Mental Health Services,Population Served by DHS,2018,288,White Oak,Total Population,,7845
574614,Individuals Receiving Mental Health Services,Population Served by DHS,2019,302,White Oak,Total Population,,7845
574615,Individuals Receiving Mental Health Services,Population Served by DHS,2020,305,White Oak,Total Population,,7845
574616,Individuals Receiving Mental Health Services,Population Served by DHS,2021,296,White Oak,Total Population,,7845
574617,Individuals Receiving Mental Health Services,Population Served by DHS,2022,260,White Oak,Total Population,,7845
574618,Individuals Receiving Mental Health Services,Population Served by DHS,2017,422,Whitehall,Total Population,,14396
574619,Individuals Receiving Mental Health Services,Population Served by DHS,2018,408,Whitehall,Total Population,,14396
574620,Individuals Receiving Mental Health Services,Population Served by DHS,2019,446,Whitehall,Total Population,,14396
574621,Individuals Receiving Mental Health Services,Population Served by DHS,2020,444,Whitehall,Total Population,,14396
574622,Individuals Receiving Mental Health Services,Population Served by DHS,2021,471,Whitehall,Total Population,,14396
574623,Individuals Receiving Mental Health Services,Population Served by DHS,2022,388,Whitehall,Total Population,,14396
574624,Individuals Receiving Mental Health Services,Population Served by DHS,2017,270,Wilkins,Total Population,,6309
574625,Individuals Receiving Mental Health Services,Population Served by DHS,2018,287,Wilkins,Total Population,,6309
574626,Individuals Receiving Mental Health Services,Population Served by DHS,2019,283,Wilkins,Total Population,,6309
574627,Individuals Receiving Mental Health Services,Population Served by DHS,2020,242,Wilkins,Total Population,,6309
574628,Individuals Receiving Mental Health Services,Population Served by DHS,2021,248,Wilkins,Total Population,,6309
574629,Individuals Receiving Mental Health Services,Population Served by DHS,2022,241,Wilkins,Total Population,,6309
574630,Individuals Receiving Mental Health Services,Population Served by DHS,2017,1487,Wilkinsburg,Total Population,,15997
574631,Individuals Receiving Mental Health Services,Population Served by DHS,2018,1466,Wilkinsburg,Total Population,,15997
574632,Individuals Receiving Mental Health Services,Population Served by DHS,2019,1408,Wilkinsburg,Total Population,,15997
574633,Individuals Receiving Mental Health Services,Population Served by DHS,2020,1312,Wilkinsburg,Total Population,,15997
574634,Individuals Receiving Mental Health Services,Population Served by DHS,2021,1304,Wilkinsburg,Total Population,,15997
574635,Individuals Receiving Mental Health Services,Population Served by DHS,2022,1079,Wilkinsburg,Total Population,,15997
574636,Individuals Receiving Mental Health Services,Population Served by DHS,2017,244,Wilmerding,Total Population,,2043
574637,Individuals Receiving Mental Health Services,Population Served by DHS,2018,252,Wilmerding,Total Population,,2043
574638,Individuals Receiving Mental Health Services,Population Served by DHS,2019,240,Wilmerding,Total Population,,2043
574639,Individuals Receiving Mental Health Services,Population Served by DHS,2020,195,Wilmerding,Total Population,,2043
574640,Individuals Receiving Mental Health Services,Population Served by DHS,2021,212,Wilmerding,Total Population,,2043
574641,Individuals Receiving Mental Health Services,Population Served by DHS,2022,173,Wilmerding,Total Population,,2043
574642,Individuals Receiving Mental Health Services,Population Served by DHS,2017,2945,X-Unassigned,Total Population,,
574643,Individuals Receiving Mental Health Services,Population Served by DHS,2018,2845,X-Unassigned,Total Population,,
574644,Individuals Receiving Mental Health Services,Population Served by DHS,2019,2336,X-Unassigned,Total Population,,
574645,Individuals Receiving Mental Health Services,Population Served by DHS,2020,2018,X-Unassigned,Total Population,,
574646,Individuals Receiving Mental Health Services,Population Served by DHS,2021,2055,X-Unassigned,Total Population,,
574647,Individuals Receiving Mental Health Services,Population Served by DHS,2022,1244,X-Unassigned,Total Population,,
574648,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,7,Aleppo,Individuals 15 and Over,,1632
574649,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,9,Aleppo,Individuals 15 and Over,,1632
574650,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,6,Aleppo,Individuals 15 and Over,,1632
574651,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,6,Aleppo,Individuals 15 and Over,,1632
574652,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,10,Aleppo,Individuals 15 and Over,,1632
574653,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,12,Aleppo,Individuals 15 and Over,,1632
574654,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,11,Aspinwall,Individuals 15 and Over,,2188
574655,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,13,Aspinwall,Individuals 15 and Over,,2188
574656,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,14,Aspinwall,Individuals 15 and Over,,2188
574657,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,13,Aspinwall,Individuals 15 and Over,,2188
574658,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,13,Aspinwall,Individuals 15 and Over,,2188
574659,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,15,Aspinwall,Individuals 15 and Over,,2188
574660,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,74,Avalon,Individuals 15 and Over,,4113
574661,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,70,Avalon,Individuals 15 and Over,,4113
574662,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,75,Avalon,Individuals 15 and Over,,4113
574663,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,59,Avalon,Individuals 15 and Over,,4113
574664,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,69,Avalon,Individuals 15 and Over,,4113
574665,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,48,Avalon,Individuals 15 and Over,,4113
574666,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,148,Baldwin Borough,Individuals 15 and Over,,16437
574667,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,153,Baldwin Borough,Individuals 15 and Over,,16437
574668,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,161,Baldwin Borough,Individuals 15 and Over,,16437
574669,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,151,Baldwin Borough,Individuals 15 and Over,,16437
574670,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,144,Baldwin Borough,Individuals 15 and Over,,16437
574671,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,104,Baldwin Borough,Individuals 15 and Over,,16437
574672,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,13,Baldwin Township,Individuals 15 and Over,,1756
574673,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,9,Baldwin Township,Individuals 15 and Over,,1756
574674,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,13,Baldwin Township,Individuals 15 and Over,,1756
574675,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,12,Baldwin Township,Individuals 15 and Over,,1756
574676,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,16,Baldwin Township,Individuals 15 and Over,,1756
574677,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,11,Baldwin Township,Individuals 15 and Over,,1756
574678,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,,Bell Acres,Individuals 15 and Over,,1155
574679,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,8,Bell Acres,Individuals 15 and Over,,1155
574680,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,,Bell Acres,Individuals 15 and Over,,1155
574681,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,,Bell Acres,Individuals 15 and Over,,1155
574682,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,,Bell Acres,Individuals 15 and Over,,1155
574683,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Bell Acres,Individuals 15 and Over,,1155
574684,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,139,Bellevue,Individuals 15 and Over,,7346
574685,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,141,Bellevue,Individuals 15 and Over,,7346
574686,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,144,Bellevue,Individuals 15 and Over,,7346
574687,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,133,Bellevue,Individuals 15 and Over,,7346
574688,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,125,Bellevue,Individuals 15 and Over,,7346
574689,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,105,Bellevue,Individuals 15 and Over,,7346
574690,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,,Ben Avon,Individuals 15 and Over,,1483
574691,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,8,Ben Avon,Individuals 15 and Over,,1483
574692,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,,Ben Avon,Individuals 15 and Over,,1483
574693,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,,Ben Avon,Individuals 15 and Over,,1483
574694,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,,Ben Avon,Individuals 15 and Over,,1483
574695,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Ben Avon,Individuals 15 and Over,,1483
574696,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,,Ben Avon Heights,Individuals 15 and Over,,274
574697,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,,Ben Avon Heights,Individuals 15 and Over,,274
574698,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,,Ben Avon Heights,Individuals 15 and Over,,274
574699,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,,Ben Avon Heights,Individuals 15 and Over,,274
574700,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,,Ben Avon Heights,Individuals 15 and Over,,274
574701,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Ben Avon Heights,Individuals 15 and Over,,274
574702,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,126,Bethel Park,Individuals 15 and Over,,26981
574703,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,128,Bethel Park,Individuals 15 and Over,,26981
574704,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,140,Bethel Park,Individuals 15 and Over,,26981
574705,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,129,Bethel Park,Individuals 15 and Over,,26981
574706,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,127,Bethel Park,Individuals 15 and Over,,26981
574707,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,90,Bethel Park,Individuals 15 and Over,,26981
574708,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,15,Blawnox,Individuals 15 and Over,,1259
574709,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,15,Blawnox,Individuals 15 and Over,,1259
574710,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,18,Blawnox,Individuals 15 and Over,,1259
574711,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,16,Blawnox,Individuals 15 and Over,,1259
574712,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,12,Blawnox,Individuals 15 and Over,,1259
574713,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,11,Blawnox,Individuals 15 and Over,,1259
574714,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,59,Brackenridge,Individuals 15 and Over,,2601
574715,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,60,Brackenridge,Individuals 15 and Over,,2601
574716,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,39,Brackenridge,Individuals 15 and Over,,2601
574717,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,46,Brackenridge,Individuals 15 and Over,,2601
574718,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,46,Brackenridge,Individuals 15 and Over,,2601
574719,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,42,Brackenridge,Individuals 15 and Over,,2601
574720,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,68,Braddock,Individuals 15 and Over,,1479
574721,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,87,Braddock,Individuals 15 and Over,,1479
574722,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,84,Braddock,Individuals 15 and Over,,1479
574723,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,93,Braddock,Individuals 15 and Over,,1479
574724,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,81,Braddock,Individuals 15 and Over,,1479
574725,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,82,Braddock,Individuals 15 and Over,,1479
574726,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,20,Braddock Hills,Individuals 15 and Over,,1506
574727,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,16,Braddock Hills,Individuals 15 and Over,,1506
574728,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,17,Braddock Hills,Individuals 15 and Over,,1506
574729,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,13,Braddock Hills,Individuals 15 and Over,,1506
574730,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,20,Braddock Hills,Individuals 15 and Over,,1506
574731,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,8,Braddock Hills,Individuals 15 and Over,,1506
574732,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,,Bradford Woods,Individuals 15 and Over,,1007
574733,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,,Bradford Woods,Individuals 15 and Over,,1007
574734,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,,Bradford Woods,Individuals 15 and Over,,1007
574735,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,,Bradford Woods,Individuals 15 and Over,,1007
574736,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,,Bradford Woods,Individuals 15 and Over,,1007
574737,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Bradford Woods,Individuals 15 and Over,,1007
574738,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,134,Brentwood,Individuals 15 and Over,,7734
574739,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,140,Brentwood,Individuals 15 and Over,,7734
574740,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,131,Brentwood,Individuals 15 and Over,,7734
574741,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,131,Brentwood,Individuals 15 and Over,,7734
574742,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,132,Brentwood,Individuals 15 and Over,,7734
574743,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,116,Brentwood,Individuals 15 and Over,,7734
574744,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,52,Bridgeville,Individuals 15 and Over,,4406
574745,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,54,Bridgeville,Individuals 15 and Over,,4406
574746,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,57,Bridgeville,Individuals 15 and Over,,4406
574747,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,61,Bridgeville,Individuals 15 and Over,,4406
574748,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,59,Bridgeville,Individuals 15 and Over,,4406
574749,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,53,Bridgeville,Individuals 15 and Over,,4406
574750,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,132,Carnegie,Individuals 15 and Over,,6808
574751,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,131,Carnegie,Individuals 15 and Over,,6808
574752,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,134,Carnegie,Individuals 15 and Over,,6808
574753,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,119,Carnegie,Individuals 15 and Over,,6808
574754,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,131,Carnegie,Individuals 15 and Over,,6808
574755,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,93,Carnegie,Individuals 15 and Over,,6808
574756,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,92,Castle Shannon,Individuals 15 and Over,,6992
574757,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,91,Castle Shannon,Individuals 15 and Over,,6992
574758,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,98,Castle Shannon,Individuals 15 and Over,,6992
574759,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,87,Castle Shannon,Individuals 15 and Over,,6992
574760,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,88,Castle Shannon,Individuals 15 and Over,,6992
574761,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,71,Castle Shannon,Individuals 15 and Over,,6992
574762,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,9,Chalfant,Individuals 15 and Over,,638
574763,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,11,Chalfant,Individuals 15 and Over,,638
574764,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,12,Chalfant,Individuals 15 and Over,,638
574765,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,6,Chalfant,Individuals 15 and Over,,638
574766,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,7,Chalfant,Individuals 15 and Over,,638
574767,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Chalfant,Individuals 15 and Over,,638
574768,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,13,Cheswick,Individuals 15 and Over,,1526
574769,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,10,Cheswick,Individuals 15 and Over,,1526
574770,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,11,Cheswick,Individuals 15 and Over,,1526
574771,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,13,Cheswick,Individuals 15 and Over,,1526
574772,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,14,Cheswick,Individuals 15 and Over,,1526
574773,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,6,Cheswick,Individuals 15 and Over,,1526
574774,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,11,Churchill,Individuals 15 and Over,,2474
574775,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,17,Churchill,Individuals 15 and Over,,2474
574776,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,13,Churchill,Individuals 15 and Over,,2474
574777,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,13,Churchill,Individuals 15 and Over,,2474
574778,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,6,Churchill,Individuals 15 and Over,,2474
574779,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,10,Churchill,Individuals 15 and Over,,2474
574780,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,167,Clairton,Individuals 15 and Over,,5598
574781,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,160,Clairton,Individuals 15 and Over,,5598
574782,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,179,Clairton,Individuals 15 and Over,,5598
574783,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,171,Clairton,Individuals 15 and Over,,5598
574784,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,168,Clairton,Individuals 15 and Over,,5598
574785,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,128,Clairton,Individuals 15 and Over,,5598
574786,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,26,Collier,Individuals 15 and Over,,6889
574787,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,34,Collier,Individuals 15 and Over,,6889
574788,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,41,Collier,Individuals 15 and Over,,6889
574789,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,37,Collier,Individuals 15 and Over,,6889
574790,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,34,Collier,Individuals 15 and Over,,6889
574791,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,27,Collier,Individuals 15 and Over,,6889
574792,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,99,Coraopolis,Individuals 15 and Over,,4690
